Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-03-04 08:00:00,83186.40000000,84373.84000000,83040.29000000,83937.94000000,4466.29804000,2025-03-04 11:59:59.999,374102017.59080130,970008,2388.99140000,200118731.03268090,0
2025-03-04 12:00:00,83937.93000000,84977.65000000,81500.00000000,82985.06000000,14268.19869000,2025-03-04 15:59:59.999,1187922265.98457760,2522718,6904.79006000,575059958.65668540,0
2025-03-04 16:00:00,82985.05000000,88487.91000000,82013.11000000,88206.19000000,12128.06081000,2025-03-04 19:59:59.999,1039161849.65260600,2151142,6901.30881000,591661424.18107130,0
2025-03-04 20:00:00,88206.19000000,88967.52000000,86582.27000000,87281.98000000,6522.94455000,2025-03-04 23:59:59.999,572622702.16574490,1152804,3010.24810000,264308414.04220590,0
2025-03-05 00:00:00,87281.98000000,87888.88000000,86334.53000000,86843.40000000,4769.77721000,2025-03-05 03:59:59.999,416007831.19976280,1051615,2127.48154000,185641338.69446830,0
2025-03-05 04:00:00,86843.40000000,87727.27000000,86722.81000000,87619.49000000,3883.84662000,2025-03-05 07:59:59.999,338614873.25758680,652697,1838.99587000,160421821.43541900,0
2025-03-05 08:00:00,87619.49000000,90660.00000000,87600.00000000,89814.26000000,6751.29829000,2025-03-05 11:59:59.999,602711073.96440130,1352777,3895.08645000,347621256.71785720,0
2025-03-05 12:00:00,89814.26000000,90933.82000000,87926.06000000,88344.25000000,12224.27232000,2025-03-05 15:59:59.999,1092645400.24767400,2431645,5719.54064000,511266843.72282860,0
2025-03-05 16:00:00,88344.25000000,90475.30000000,87600.00000000,89750.00000000,7755.99208000,2025-03-05 19:59:59.999,690206057.57019410,1830132,4114.65231000,366097300.28075350,0
2025-03-05 20:00:00,89750.00000000,91000.00000000,89677.80000000,90606.01000000,2878.82511000,2025-03-05 23:59:59.999,260058434.06535660,751400,1534.52755000,138660176.61856690,0
2025-03-06 00:00:00,90606.00000000,92025.00000000,89986.73000000,91605.01000000,5338.79627000,2025-03-06 03:59:59.999,486909085.97532540,1436695,2823.60178000,257602368.41269010,0
2025-03-06 04:00:00,91605.02000000,92810.64000000,91265.96000000,91346.48000000,4492.39994000,2025-03-06 07:59:59.999,413824515.71078640,985352,2347.64789000,216297720.84848910,0
2025-03-06 08:00:00,91346.49000000,91667.50000000,90613.17000000,91350.00000000,3894.92912000,2025-03-06 11:59:59.999,355168531.26326660,907033,1958.62683000,178632833.67715910,0
2025-03-06 12:00:00,91350.00000000,91457.03000000,89117.68000000,90820.69000000,8433.98830000,2025-03-06 15:59:59.999,760715037.87534980,1914737,4146.23274000,373984475.33371410,0
2025-03-06 16:00:00,90820.69000000,91066.44000000,87836.00000000,88526.18000000,7147.70590000,2025-03-06 19:59:59.999,636427373.62372740,1518177,3375.67059000,300600992.03952970,0
2025-03-06 20:00:00,88526.23000000,90781.20000000,88461.22000000,89931.89000000,5034.62949000,2025-03-06 23:59:59.999,452101083.95094360,881532,2632.21428000,236308136.11741130,0
2025-03-07 00:00:00,89931.88000000,91283.02000000,84667.03000000,86991.25000000,18693.33541000,2025-03-07 03:59:59.999,1632226867.76216930,2527012,8896.71896000,777528430.66654590,0
2025-03-07 04:00:00,86991.26000000,88612.96000000,86857.14000000,88365.18000000,3950.73454000,2025-03-07 07:59:59.999,347661492.37318340,755378,2045.83361000,180029086.20228250,0
2025-03-07 08:00:00,88365.19000000,89704.00000000,87985.30000000,88966.96000000,3368.87599000,2025-03-07 11:59:59.999,299413097.32912240,694513,1735.10994000,154275498.34901110,0
2025-03-07 12:00:00,88966.96000000,91100.00000000,88022.47000000,88457.99000000,12333.35824000,2025-03-07 15:59:59.999,1103812785.08450280,2026840,6080.78937000,544406946.56924360,0
2025-03-07 16:00:00,88457.99000000,89023.41000000,86554.77000000,87820.10000000,11414.32329000,2025-03-07 19:59:59.999,1001701963.69183880,2034186,5865.01224000,514571370.53113840,0
2025-03-07 20:00:00,87820.09000000,88511.00000000,85573.07000000,86801.75000000,8219.72966000,2025-03-07 23:59:59.999,712738620.37234100,1472513,3770.95125000,327111068.13222310,0
2025-03-08 00:00:00,86801.74000000,86897.25000000,85218.47000000,85919.12000000,3430.23845000,2025-03-08 03:59:59.999,295380931.38641720,663262,1602.41483000,138031004.74835120,0
2025-03-08 04:00:00,85919.12000000,86662.00000000,85653.66000000,86197.14000000,1971.12967000,2025-03-08 07:59:59.999,170149556.79907850,373217,1090.56829000,94143111.39751710,0
2025-03-08 08:00:00,86197.14000000,86450.01000000,85762.72000000,85955.88000000,1775.33163000,2025-03-08 11:59:59.999,152831100.14211550,392784,791.73173000,68169999.36521810,0
2025-03-08 12:00:00,85955.89000000,86627.51000000,85808.82000000,86400.00000000,2447.16492000,2025-03-08 15:59:59.999,211224762.64393630,444631,1310.87652000,113164995.82659290,0
2025-03-08 16:00:00,86400.00000000,86500.00000000,85661.76000000,86233.52000000,2221.39349000,2025-03-08 19:59:59.999,191143837.12482450,459859,1048.08862000,90203070.17642910,0
2025-03-08 20:00:00,86233.52000000,86500.00000000,85852.12000000,86222.45000000,1143.97238000,2025-03-08 23:59:59.999,98628780.55563350,220221,647.88582000,55869409.83296580,0
2025-03-09 00:00:00,86222.46000000,86500.00000000,85939.85000000,86115.71000000,1223.47920000,2025-03-09 03:59:59.999,105493574.86374010,313507,614.54754000,53001801.51734750,0
2025-03-09 04:00:00,86115.71000000,86158.83000000,85809.48000000,86004.61000000,1375.32537000,2025-03-09 07:59:59.999,118272719.47376740,276044,561.15842000,48258392.33723930,0
2025-03-09 08:00:00,86004.61000000,86098.00000000,84625.01000000,85024.01000000,2983.48178000,2025-03-09 11:59:59.999,254271503.34087800,566575,1215.86795000,103631737.09852670,0
2025-03-09 12:00:00,85024.00000000,85058.34000000,82711.50000000,83080.41000000,6724.19753000,2025-03-09 15:59:59.999,563069606.99541990,1134465,3114.12778000,260786299.27567260,0
2025-03-09 16:00:00,83080.40000000,83758.22000000,82223.00000000,82640.86000000,6255.15784000,2025-03-09 19:59:59.999,517664629.15412940,1625451,3090.14299000,255772779.62644840,0
2025-03-09 20:00:00,82640.86000000,83539.66000000,80000.00000000,80734.37000000,7553.75173000,2025-03-09 23:59:59.999,614780626.62654450,1273096,3498.02764000,284848682.85517830,0
2025-03-10 00:00:00,80734.48000000,82744.00000000,80037.62000000,82047.49000000,6631.01803000,2025-03-10 03:59:59.999,540861686.49592690,1322767,3528.52730000,287894865.56495580,0
2025-03-10 04:00:00,82047.49000000,82797.95000000,81977.27000000,82318.77000000,2861.97669000,2025-03-10 07:59:59.999,235671614.18707310,547099,1464.94439000,120653144.77855410,0
2025-03-10 08:00:00,82318.78000000,84123.46000000,81151.00000000,83582.00000000,6692.07202000,2025-03-10 11:59:59.999,552823510.50164510,1769475,3548.40672000,293396770.15431190,0
2025-03-10 12:00:00,83582.00000000,83771.94000000,79177.03000000,80043.85000000,12861.56913000,2025-03-10 15:59:59.999,1040744875.47343920,2043935,6096.62066000,493344356.82485910,0
2025-03-10 16:00:00,80043.84000000,80250.00000000,77459.91000000,79060.84000000,13469.61921000,2025-03-10 19:59:59.999,1059544292.03792500,2036988,5945.27642000,467892587.40784700,0
2025-03-10 20:00:00,79060.84000000,79886.03000000,78409.40000000,78595.86000000,5117.12897000,2025-03-10 23:59:59.999,405278969.06217680,981274,2314.79523000,183424530.62162070,0
2025-03-11 00:00:00,78595.86000000,79938.27000000,76606.00000000,79522.29000000,11122.24369000,2025-03-11 03:59:59.999,868516387.92237040,1750716,5244.26821000,409846180.44358710,0
2025-03-11 04:00:00,79522.29000000,80614.89000000,79439.90000000,80424.95000000,4567.35903000,2025-03-11 07:59:59.999,366160298.80057010,744745,2471.72454000,198211999.58579110,0
2025-03-11 08:00:00,80424.94000000,82092.34000000,80325.22000000,81720.34000000,5598.25972000,2025-03-11 11:59:59.999,455650124.33836240,747037,3005.39523000,244515766.38753730,0
2025-03-11 12:00:00,81720.33000000,82225.21000000,79058.00000000,81232.24000000,16633.75229000,2025-03-11 15:59:59.999,1343350095.29983030,1958098,8060.24960000,651087268.82638080,0
2025-03-11 16:00:00,81232.23000000,83617.40000000,80609.96000000,83104.01000000,8085.50399000,2025-03-11 19:59:59.999,664110022.32433470,1269215,3938.24969000,323647760.32288330,0
2025-03-11 20:00:00,83104.01000000,83306.87000000,82550.52000000,82932.99000000,2762.94981000,2025-03-11 23:59:59.999,229213898.42532400,513499,1309.28043000,108641437.63563980,0
2025-03-12 00:00:00,82932.99000000,83783.26000000,82100.61000000,82127.72000000,4711.93870000,2025-03-12 03:59:59.999,390298073.18769970,776239,2343.88273000,194280614.43732430,0
2025-03-12 04:00:00,82127.73000000,82541.47000000,81296.00000000,82447.79000000,4065.50034000,2025-03-12 07:59:59.999,332702848.06670350,696372,2141.26692000,175330136.95460120,0
2025-03-12 08:00:00,82447.78000000,83076.79000000,82000.29000000,83004.45000000,4874.62168000,2025-03-12 11:59:59.999,402319795.79169410,789513,2345.52732000,193638957.18143380,0
2025-03-12 12:00:00,83004.45000000,84539.85000000,80607.65000000,81738.97000000,11813.60583000,2025-03-12 15:59:59.999,978314778.16018820,1696770,5734.81153000,475302608.38843260,0
2025-03-12 16:00:00,81738.97000000,83165.46000000,81626.64000000,82915.93000000,4215.51153000,2025-03-12 19:59:59.999,347209530.93026910,891506,2106.22503000,173497364.36023320,0
2025-03-12 20:00:00,82915.94000000,83887.26000000,82709.36000000,83680.12000000,2252.80792000,2025-03-12 23:59:59.999,187755970.68884150,403177,1077.70349000,89840837.17738300,0
2025-03-13 00:00:00,83680.12000000,84336.33000000,83312.92000000,83577.14000000,3767.48722000,2025-03-13 03:59:59.999,315819438.69542580,618866,1877.74842000,157444110.44984560,0
2025-03-13 04:00:00,83577.14000000,83709.03000000,82851.00000000,83151.99000000,3084.39535000,2025-03-13 07:59:59.999,256849243.09158090,505384,1323.96293000,110245225.73192760,0
2025-03-13 08:00:00,83152.00000000,83522.61000000,82400.04000000,82975.86000000,3199.56767000,2025-03-13 11:59:59.999,265838211.63359410,574941,1427.47616000,118616866.88329630,0
2025-03-13 12:00:00,82975.86000000,83900.00000000,80954.29000000,81044.72000000,7631.10248000,2025-03-13 15:59:59.999,627091112.21500610,1310777,3470.29656000,285415988.53485900,0
2025-03-13 16:00:00,81044.72000000,81264.73000000,79939.90000000,80211.40000000,7395.86973000,2025-03-13 19:59:59.999,595933920.76068000,963742,3435.88895000,276871522.44860120,0
2025-03-13 20:00:00,80210.40000000,81484.23000000,80189.89000000,81115.78000000,2467.85167000,2025-03-13 23:59:59.999,199338184.84310250,393383,1477.80833000,119351717.07341720,0
2025-03-14 00:00:00,81115.78000000,82270.51000000,80818.84000000,81888.77000000,2746.60637000,2025-03-14 03:59:59.999,224351830.58728430,411171,1233.65887000,100735557.80153000,0
2025-03-14 04:00:00,81888.77000000,82454.50000000,81780.08000000,82170.85000000,2021.59745000,2025-03-14 07:59:59.999,165843050.63253780,270522,957.92986000,78608111.44233460,0
2025-03-14 08:00:00,82170.84000000,83348.46000000,82170.84000000,83253.15000000,3340.43802000,2025-03-14 11:59:59.999,276940355.74493220,395433,1851.06272000,153461452.53511590,0
2025-03-14 12:00:00,83253.15000000,85309.71000000,82640.59000000,84724.58000000,11416.87290000,2025-03-14 15:59:59.999,958564476.20187430,1140925,6333.60933000,532028625.76461920,0
2025-03-14 16:00:00,84724.58000000,84950.00000000,83949.19000000,84554.00000000,4662.53549000,2025-03-14 19:59:59.999,394163016.38711690,730120,2371.75127000,200537321.52159280,0
2025-03-14 20:00:00,84554.00000000,84554.01000000,83717.69000000,83983.20000000,2670.47732000,2025-03-14 23:59:59.999,224866865.98742610,342816,1334.87483000,112436397.95298750,0
2025-03-15 00:00:00,83983.19000000,84676.28000000,83964.57000000,84491.99000000,1801.07938000,2025-03-15 03:59:59.999,151973027.82168640,272239,989.75371000,83524839.23148220,0
2025-03-15 04:00:00,84492.00000000,84559.00000000,83791.09000000,83827.31000000,1787.51614000,2025-03-15 07:59:59.999,150424419.29362610,185000,610.70511000,51419659.77753830,0
2025-03-15 08:00:00,83827.32000000,84184.58000000,83618.00000000,84103.74000000,2551.69547000,2025-03-15 11:59:59.999,214005301.12037200,246424,1187.19886000,99596797.07375100,0
2025-03-15 12:00:00,84103.74000000,84499.74000000,84010.58000000,84346.02000000,2795.90086000,2025-03-15 15:59:59.999,235599425.58779090,269113,1309.81774000,110401626.96111940,0
2025-03-15 16:00:00,84346.03000000,84498.72000000,84076.92000000,84299.98000000,1681.69068000,2025-03-15 19:59:59.999,141804509.79151950,204345,753.83483000,63584336.80458140,0
2025-03-15 20:00:00,84299.99000000,84467.70000000,84237.58000000,84338.44000000,706.85067000,2025-03-15 23:59:59.999,59638988.21875560,152549,343.98103000,29024070.40469370,0
2025-03-16 00:00:00,84338.44000000,84393.72000000,83733.86000000,84332.34000000,1213.99013000,2025-03-16 03:59:59.999,102058547.50410890,217659,532.96860000,44815495.95746010,0
2025-03-16 04:00:00,84332.35000000,84418.00000000,83972.57000000,84273.96000000,964.71247000,2025-03-16 07:59:59.999,81323716.84465310,142699,531.68269000,44826651.63088080,0
2025-03-16 08:00:00,84273.95000000,84335.43000000,82381.46000000,82410.02000000,2982.64569000,2025-03-16 11:59:59.999,248389598.88220270,411330,1165.72918000,97112019.59484120,0
2025-03-16 12:00:00,82410.01000000,83508.95000000,82400.00000000,83320.83000000,3782.45365000,2025-03-16 15:59:59.999,313522063.58717210,577426,1973.71361000,163630244.07558520,0
2025-03-16 16:00:00,83320.83000000,85117.04000000,82562.36000000,83098.47000000,5881.93983000,2025-03-16 19:59:59.999,493873226.26068620,895481,2968.06896000,249433308.16275990,0
2025-03-16 20:00:00,83098.47000000,83453.01000000,81981.12000000,82574.53000000,2770.38354000,2025-03-16 23:59:59.999,228889403.21789960,523352,1333.79013000,110219745.65422080,0
2025-03-17 00:00:00,82574.52000000,83725.39000000,82523.00000000,83675.65000000,2140.41723000,2025-03-17 03:59:59.999,178068310.01161760,395974,1123.43267000,93470143.39413280,0
2025-03-17 04:00:00,83675.64000000,83869.77000000,82682.62000000,83567.87000000,2436.57299000,2025-03-17 07:59:59.999,203079924.31685390,376283,1087.57576000,90664359.35933020,0
2025-03-17 08:00:00,83567.88000000,83783.02000000,83220.11000000,83514.73000000,1904.26795000,2025-03-17 11:59:59.999,159044276.89864960,315481,955.50743000,79822180.47125090,0
2025-03-17 12:00:00,83514.73000000,84000.00000000,82456.00000000,83531.06000000,5473.06801000,2025-03-17 15:59:59.999,455294083.82819460,1026228,2775.47425000,230933990.31088630,0
2025-03-17 16:00:00,83531.07000000,84756.83000000,83103.60000000,84482.55000000,3834.07195000,2025-03-17 19:59:59.999,322329396.08828530,619947,1805.73205000,151803909.02464530,0
2025-03-17 20:00:00,84482.55000000,84506.80000000,83746.12000000,84010.03000000,1426.34545000,2025-03-17 23:59:59.999,119900822.90327290,280843,640.16895000,53810839.22748390,0
2025-03-18 00:00:00,84010.02000000,84021.74000000,82960.00000000,83147.60000000,2227.16043000,2025-03-18 03:59:59.999,185591729.39590270,393516,977.54656000,81464892.29367150,0
2025-03-18 04:00:00,83147.60000000,83280.00000000,82244.68000000,83163.81000000,3791.82354000,2025-03-18 07:59:59.999,314195300.33350750,465416,1612.01673000,133596083.07859660,0
2025-03-18 08:00:00,83163.81000000,83452.30000000,82500.00000000,82581.10000000,1859.60834000,2025-03-18 11:59:59.999,154285857.78712910,345917,851.84503000,70663394.36862540,0
2025-03-18 12:00:00,82581.09000000,82821.60000000,81134.66000000,81610.21000000,5242.87770000,2025-03-18 15:59:59.999,428828401.79223450,919040,2607.76404000,213299385.76998870,0
2025-03-18 16:00:00,81610.22000000,82476.26000000,81245.65000000,82317.21000000,3040.45390000,2025-03-18 19:59:59.999,248677108.43128790,681305,1326.73685000,108533591.23952270,0
2025-03-18 20:00:00,82317.20000000,82810.95000000,81870.23000000,82715.03000000,1448.97492000,2025-03-18 23:59:59.999,119234657.73966440,321177,671.32497000,55251402.59238380,0
2025-03-19 00:00:00,82715.03000000,83280.00000000,82547.16000000,83037.17000000,2751.69748000,2025-03-19 03:59:59.999,228180988.65686530,403231,1335.82519000,110817478.53683010,0
2025-03-19 04:00:00,83037.17000000,83364.16000000,82792.91000000,83190.00000000,1888.77416000,2025-03-19 07:59:59.999,156993387.97723760,325173,732.43423000,60886497.29420190,0
2025-03-19 08:00:00,83190.00000000,84119.09000000,83178.74000000,83881.40000000,3556.56382000,2025-03-19 11:59:59.999,297377789.37154680,408203,1651.29856000,138144755.13616080,0
2025-03-19 12:00:00,83881.40000000,84888.00000000,83510.21000000,84733.05000000,5832.94768000,2025-03-19 15:59:59.999,490724112.66495040,854790,2958.51623000,249009388.86149410,0
2025-03-19 16:00:00,84733.05000000,85950.00000000,83578.32000000,85433.38000000,9865.43804000,2025-03-19 19:59:59.999,836439043.94224580,1198926,4813.86048000,408221098.86908260,0
2025-03-19 20:00:00,85433.38000000,87000.00000000,85200.10000000,86845.94000000,4255.63256000,2025-03-19 23:59:59.999,366098619.33091630,584438,2312.31378000,199159751.58337700,0
2025-03-20 00:00:00,86845.93000000,87453.67000000,85619.56000000,85891.02000000,4306.12355000,2025-03-20 03:59:59.999,371978129.16859120,590473,1965.02879000,169791033.67490040,0
2025-03-20 04:00:00,85891.01000000,86013.05000000,85430.38000000,85816.39000000,2389.67499000,2025-03-20 07:59:59.999,204849668.80176310,281103,1040.17936000,89216707.66650270,0
2025-03-20 08:00:00,85816.39000000,86300.00000000,84755.14000000,85502.17000000,3049.10665000,2025-03-20 11:59:59.999,260844839.21061250,432278,1476.43742000,126358337.62429490,0
2025-03-20 12:00:00,85502.16000000,86532.04000000,84565.16000000,84691.76000000,5937.94941000,2025-03-20 15:59:59.999,508171848.77439930,933494,2544.12788000,217915663.84765020,0
2025-03-20 16:00:00,84691.27000000,84908.00000000,83655.23000000,84174.79000000,4615.68665000,2025-03-20 19:59:59.999,388356604.59802860,750808,2277.90852000,191672427.75888190,0
2025-03-20 20:00:00,84176.87000000,84609.21000000,83922.01000000,84223.39000000,1791.76338000,2025-03-20 23:59:59.999,151040830.60225710,264439,859.91065000,72486168.72403060,0
2025-03-21 00:00:00,84223.38000000,84850.33000000,84180.09000000,84451.96000000,1402.80368000,2025-03-21 03:59:59.999,118570594.28713410,252904,658.01036000,55629057.16227310,0
2025-03-21 04:00:00,84451.97000000,84798.93000000,83700.47000000,83937.98000000,2156.91380000,2025-03-21 07:59:59.999,181650629.93582930,309569,712.44753000,59986694.38637460,0
2025-03-21 08:00:00,83937.99000000,84337.66000000,83732.09000000,84046.52000000,1486.42515000,2025-03-21 11:59:59.999,124915643.19684500,333715,709.65641000,59637526.44003360,0
2025-03-21 12:00:00,84046.52000000,84358.51000000,83175.25000000,83565.48000000,3473.84885000,2025-03-21 15:59:59.999,291107116.71918020,777768,1647.56401000,138079982.72979840,0
2025-03-21 16:00:00,83565.47000000,84435.87000000,83379.00000000,83956.36000000,2229.62892000,2025-03-21 19:59:59.999,187226432.21254640,475764,1076.53662000,90402981.91352080,0
2025-03-21 20:00:00,83956.35000000,84584.00000000,83813.21000000,84088.79000000,1207.35403000,2025-03-21 23:59:59.999,101665102.90446670,210285,662.20468000,55765105.44975780,0
2025-03-22 00:00:00,84088.79000000,84338.98000000,83989.58000000,84256.74000000,1006.94162000,2025-03-22 03:59:59.999,84759696.58151650,161394,476.32383000,40098638.36152100,0
2025-03-22 04:00:00,84256.73000000,84429.09000000,84153.21000000,84274.72000000,754.99674000,2025-03-22 07:59:59.999,63655590.92069590,130676,276.70693000,23330676.64854840,0
2025-03-22 08:00:00,84274.71000000,84539.17000000,84109.00000000,84239.25000000,871.57177000,2025-03-22 11:59:59.999,73497548.83063600,156171,399.16905000,33667795.07908050,0
2025-03-22 12:00:00,84239.24000000,84296.39000000,83975.42000000,84109.09000000,1017.55631000,2025-03-22 15:59:59.999,85592797.27643300,154179,401.65872000,33783619.12707380,0
2025-03-22 16:00:00,84109.08000000,84320.00000000,84063.53000000,84171.59000000,818.77482000,2025-03-22 19:59:59.999,68933439.67450630,118620,396.42878000,33374944.84936020,0
2025-03-22 20:00:00,84171.59000000,84204.19000000,83625.10000000,83840.59000000,950.37988000,2025-03-22 23:59:59.999,79796370.51786450,143441,333.90447000,28035352.72184090,0
2025-03-23 00:00:00,83840.59000000,84277.07000000,83809.75000000,84224.39000000,735.19770000,2025-03-23 03:59:59.999,61817207.93502530,142152,347.77070000,29242382.81677010,0
2025-03-23 04:00:00,84224.39000000,84328.24000000,84070.22000000,84279.82000000,537.08204000,2025-03-23 07:59:59.999,45215656.08423050,79415,251.02962000,21131312.58194690,0
2025-03-23 08:00:00,84279.82000000,85027.32000000,84263.05000000,84679.99000000,1637.95361000,2025-03-23 11:59:59.999,138641260.75212670,178747,862.04130000,72982433.38685220,0
2025-03-23 12:00:00,84680.00000000,85254.17000000,84573.40000000,85189.41000000,1965.74104000,2025-03-23 15:59:59.999,167010706.41782340,286179,1029.58718000,87486253.95449630,0
2025-03-23 16:00:00,85189.41000000,85413.05000000,84800.00000000,85011.19000000,1581.19041000,2025-03-23 19:59:59.999,134554718.17691680,240603,751.27579000,63938155.37470880,0
2025-03-23 20:00:00,85011.20000000,86129.64000000,84923.91000000,86082.50000000,2004.81333000,2025-03-23 23:59:59.999,171452769.78378110,279437,1183.10554000,101226723.40658540,0
2025-03-24 00:00:00,86082.50000000,86641.13000000,85519.09000000,86532.07000000,3571.64325000,2025-03-24 03:59:59.999,307368498.74843640,463055,1870.99310000,161071097.17389520,0
2025-03-24 04:00:00,86532.07000000,87300.00000000,86532.06000000,86874.52000000,4177.26747000,2025-03-24 07:59:59.999,363072690.32199260,403566,1985.51143000,172602177.84116380,0
2025-03-24 08:00:00,86874.52000000,87909.99000000,86838.76000000,87689.52000000,3734.28314000,2025-03-24 11:59:59.999,326567850.46965180,350170,2183.04744000,190890148.46200200,0
2025-03-24 12:00:00,87689.52000000,88765.43000000,87138.60000000,88350.01000000,8345.49659000,2025-03-24 15:59:59.999,734078234.55690120,777312,4328.09242000,380839943.47667990,0
2025-03-24 16:00:00,88350.01000000,88536.00000000,87690.59000000,88222.00000000,5650.83508000,2025-03-24 19:59:59.999,498496927.29359430,519430,2277.70225000,200953123.00082030,0
2025-03-24 20:00:00,88222.01000000,88481.14000000,87050.60000000,87498.16000000,4636.09558000,2025-03-24 23:59:59.999,407181716.56126720,403180,1734.60914000,152282177.15834290,0
2025-03-25 00:00:00,87498.16000000,87679.25000000,86330.66000000,86520.88000000,2967.91856000,2025-03-25 03:59:59.999,258317920.57366410,381096,1167.31619000,101633775.37872940,0
2025-03-25 04:00:00,86520.89000000,86879.77000000,86310.00000000,86436.82000000,2925.77929000,2025-03-25 07:59:59.999,253308419.08298090,289854,1300.34777000,112600424.85513910,0
2025-03-25 08:00:00,86436.82000000,87500.00000000,86406.49000000,87370.43000000,2680.08356000,2025-03-25 11:59:59.999,233269413.58359290,319650,1375.24806000,119668995.28097650,0
2025-03-25 12:00:00,87370.44000000,88258.80000000,86929.46000000,87774.37000000,5630.54013000,2025-03-25 15:59:59.999,493562850.33553020,803306,2483.47366000,217766938.80610060,0
2025-03-25 16:00:00,87774.37000000,88321.27000000,87588.59000000,88116.23000000,3269.38058000,2025-03-25 19:59:59.999,287440900.71886690,507767,1257.76759000,110606027.69371610,0
2025-03-25 20:00:00,88116.23000000,88539.63000000,87132.65000000,87392.87000000,5169.55036000,2025-03-25 23:59:59.999,453672086.60365870,501142,1856.40967000,163031910.61911970,0
2025-03-26 00:00:00,87392.88000000,87892.14000000,87030.56000000,87153.51000000,2376.15356000,2025-03-26 03:59:59.999,207864972.33134580,275350,1059.54600000,92718384.91674700,0
2025-03-26 04:00:00,87153.50000000,88275.00000000,87052.00000000,88140.45000000,2854.78166000,2025-03-26 07:59:59.999,250300345.36772720,243729,1552.51124000,136167298.51030300,0
2025-03-26 08:00:00,88140.45000000,88259.81000000,87837.49000000,87954.96000000,2414.73419000,2025-03-26 11:59:59.999,212679671.61918550,225572,950.14296000,83678649.35305250,0
2025-03-26 12:00:00,87954.97000000,88000.00000000,86434.36000000,86752.52000000,5637.10110000,2025-03-26 15:59:59.999,491128751.62095190,737691,2501.57376000,217867035.93122110,0
2025-03-26 16:00:00,86752.52000000,87058.40000000,85860.00000000,86567.19000000,3006.95989000,2025-03-26 19:59:59.999,260043577.51239020,531012,1419.80402000,122815991.36575820,0
2025-03-26 20:00:00,86567.18000000,87404.34000000,86520.10000000,86909.17000000,2119.05445000,2025-03-26 23:59:59.999,184389637.13486270,366800,1107.39955000,96357493.21973170,0
2025-03-27 00:00:00,86909.17000000,87756.39000000,86796.26000000,87670.18000000,1891.16422000,2025-03-27 03:59:59.999,165282040.72838750,279926,930.42888000,81308965.20802020,0
2025-03-27 04:00:00,87670.17000000,87691.34000000,87249.68000000,87399.99000000,1775.11790000,2025-03-27 07:59:59.999,155169935.79852960,201071,760.61526000,66484098.80983640,0
2025-03-27 08:00:00,87399.99000000,87597.60000000,86787.00000000,86943.52000000,2195.77495000,2025-03-27 11:59:59.999,191703842.26566860,285748,977.02851000,85323669.38879040,0
2025-03-27 12:00:00,86943.51000000,87575.00000000,85800.00000000,86974.07000000,7540.76727000,2025-03-27 15:59:59.999,653642125.90807740,871203,3806.21595000,330014572.89371450,0
2025-03-27 16:00:00,86974.07000000,87429.21000000,86796.00000000,87060.41000000,2215.08868000,2025-03-27 19:59:59.999,192908324.82982890,454939,911.69773000,79402146.95197270,0
2025-03-27 20:00:00,87060.40000000,87728.27000000,86943.04000000,87232.01000000,1480.12595000,2025-03-27 23:59:59.999,129262538.17741020,283494,799.06884000,69791440.03658260,0
2025-03-28 00:00:00,87232.01000000,87515.67000000,86750.00000000,86787.16000000,1911.72045000,2025-03-28 03:59:59.999,166507216.51934820,331901,812.05848000,70723764.19592240,0
2025-03-28 04:00:00,86787.17000000,86832.64000000,85162.48000000,85212.99000000,5671.09628000,2025-03-28 07:59:59.999,486917497.59982400,629858,2324.82877000,199649833.21127190,0
2025-03-28 08:00:00,85212.98000000,85441.25000000,84800.00000000,85255.26000000,4950.75977000,2025-03-28 11:59:59.999,421511387.81703710,460030,2145.58180000,182691848.98588870,0
2025-03-28 12:00:00,85255.25000000,85609.74000000,83953.86000000,84051.16000000,8382.63832000,2025-03-28 15:59:59.999,709055606.82456440,895815,3325.06878000,281511047.68540290,0
2025-03-28 16:00:00,84051.15000000,84217.61000000,83585.00000000,83790.73000000,3857.86312000,2025-03-28 19:59:59.999,323504327.82742090,640514,1557.50265000,130613766.28630810,0
2025-03-28 20:00:00,83790.74000000,84538.69000000,83697.83000000,84424.38000000,2408.65375000,2025-03-28 23:59:59.999,202450524.07591920,277967,1109.79688000,93333061.44647910,0
2025-03-29 00:00:00,84424.38000000,84624.73000000,83709.67000000,84166.30000000,1526.01379000,2025-03-29 03:59:59.999,128534892.79531610,279258,708.15347000,59642989.03980790,0
2025-03-29 04:00:00,84166.30000000,84258.45000000,83662.86000000,83731.82000000,1103.52164000,2025-03-29 07:59:59.999,92587207.49376910,247946,550.84043000,46221954.04017960,0
2025-03-29 08:00:00,83731.83000000,83947.42000000,82007.00000000,82293.56000000,3638.90117000,2025-03-29 11:59:59.999,301828098.73363150,496112,1556.10537000,129039545.05386450,0
2025-03-29 12:00:00,82293.56000000,82882.01000000,82145.22000000,82414.23000000,1960.74799000,2025-03-29 15:59:59.999,161836470.72667590,368637,1081.06223000,89229540.97243010,0
2025-03-29 16:00:00,82414.22000000,82758.41000000,81644.81000000,82758.40000000,2509.70729000,2025-03-29 19:59:59.999,206396207.94700780,521023,1265.16219000,104097325.14804340,0
